1453688770,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688770,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688771,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688771,s1,160.00,3493.00,3653.00,3493,160,2.00,21.00,23.00,21,2,0.00,0.00,0,0
1453688771,eth0,760.00,2233.00,2993.00,2233,760,10.00,11.00,21.00,11,10,0.00,0.00,0,0
1453688771,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688771,s2,90.00,3583.00,3673.00,3583,90,1.00,22.00,23.00,22,1,0.00,0.00,0,0
1453688771,s1-eth2,28586.00,1223837.00,1252423.00,1223837,28586,419.00,433.00,852.00,433,419,0.00,0.00,0,0
1453688771,s1-eth1,1222814.00,27126.00,1249940.00,27126,1222814,444.00,411.00,855.00,411,444,0.00,0.00,0,0
1453688771,s3,160.00,3590.00,3750.00,3590,160,2.00,19.00,21.00,19,2,0.00,0.00,0,0
