20160124211949,10.0.0.2,43145,10.0.0.1,5001,3,0.0-1.0,1703936,13631488
20160124211950,10.0.0.2,43145,10.0.0.1,5001,3,1.0-2.0,1441792,11534336
20160124211951,10.0.0.2,43145,10.0.0.1,5001,3,2.0-3.0,1441792,11534336
20160124211952,10.0.0.2,43145,10.0.0.1,5001,3,3.0-4.0,1179648,9437184
20160124211953,10.0.0.2,43145,10.0.0.1,5001,3,4.0-5.0,1441792,11534336
20160124211955,10.0.0.2,43145,10.0.0.1,5001,3,5.0-6.0,1835008,14680064
20160124211956,10.0.0.2,43145,10.0.0.1,5001,3,6.0-7.0,1310720,10485760
20160124211957,10.0.0.2,43145,10.0.0.1,5001,3,7.0-8.0,1572864,12582912
20160124211957,10.0.0.2,43145,10.0.0.1,5001,3,8.0-9.0,917504,7340032
20160124211959,10.0.0.2,43145,10.0.0.1,5001,3,9.0-10.0,1703936,13631488
20160124212000,10.0.0.2,43145,10.0.0.1,5001,3,10.0-11.0,1048576,8388608
20160124212000,10.0.0.2,43145,10.0.0.1,5001,3,11.0-12.0,917504,7340032
20160124212002,10.0.0.2,43145,10.0.0.1,5001,3,12.0-13.0,1835008,14680064
20160124212003,10.0.0.2,43145,10.0.0.1,5001,3,13.0-14.0,917504,7340032
20160124212004,10.0.0.2,43145,10.0.0.1,5001,3,14.0-15.0,917504,7340032
20160124212004,10.0.0.2,43145,10.0.0.1,5001,3,15.0-16.0,917504,7340032
20160124212006,10.0.0.2,43145,10.0.0.1,5001,3,16.0-17.0,1835008,14680064
20160124212007,10.0.0.2,43145,10.0.0.1,5001,3,17.0-18.0,1048576,8388608
20160124212007,10.0.0.2,43145,10.0.0.1,5001,3,18.0-19.0,917504,7340032
20160124212008,10.0.0.2,43145,10.0.0.1,5001,3,19.0-20.0,917504,7340032
20160124212010,10.0.0.2,43145,10.0.0.1,5001,3,20.0-21.0,1835008,14680064
20160124212011,10.0.0.2,43145,10.0.0.1,5001,3,21.0-22.0,917504,7340032
20160124212011,10.0.0.2,43145,10.0.0.1,5001,3,22.0-23.0,1048576,8388608
20160124212013,10.0.0.2,43145,10.0.0.1,5001,3,23.0-24.0,1835008,14680064
20160124212014,10.0.0.2,43145,10.0.0.1,5001,3,24.0-25.0,917504,7340032
20160124212015,10.0.0.2,43145,10.0.0.1,5001,3,25.0-26.0,917504,7340032
20160124212015,10.0.0.2,43145,10.0.0.1,5001,3,26.0-27.0,917504,7340032
20160124212017,10.0.0.2,43145,10.0.0.1,5001,3,27.0-28.0,1966080,15728640
20160124212018,10.0.0.2,43145,10.0.0.1,5001,3,28.0-29.0,917504,7340032
20160124212019,10.0.0.2,43145,10.0.0.1,5001,3,29.0-30.0,917504,7340032
20160124212019,10.0.0.2,43145,10.0.0.1,5001,3,30.0-31.0,917504,7340032
20160124212021,10.0.0.2,43145,10.0.0.1,5001,3,31.0-32.0,1966080,15728640
20160124212022,10.0.0.2,43145,10.0.0.1,5001,3,32.0-33.0,917504,7340032
20160124212022,10.0.0.2,43145,10.0.0.1,5001,3,33.0-34.0,917504,7340032
20160124212024,10.0.0.2,43145,10.0.0.1,5001,3,34.0-35.0,1966080,15728640
20160124212025,10.0.0.2,43145,10.0.0.1,5001,3,35.0-36.0,917504,7340032
20160124212026,10.0.0.2,43145,10.0.0.1,5001,3,36.0-37.0,917504,7340032
20160124212026,10.0.0.2,43145,10.0.0.1,5001,3,37.0-38.0,917504,7340032
20160124212028,10.0.0.2,43145,10.0.0.1,5001,3,38.0-39.0,1835008,14680064
20160124212029,10.0.0.2,43145,10.0.0.1,5001,3,39.0-40.0,1048576,8388608
20160124212030,10.0.0.2,43145,10.0.0.1,5001,3,40.0-41.0,917504,7340032
20160124212030,10.0.0.2,43145,10.0.0.1,5001,3,41.0-42.0,917504,7340032
20160124212032,10.0.0.2,43145,10.0.0.1,5001,3,42.0-43.0,1835008,14680064
20160124212033,10.0.0.2,43145,10.0.0.1,5001,3,43.0-44.0,917504,7340032
20160124212033,10.0.0.2,43145,10.0.0.1,5001,3,44.0-45.0,1048576,8388608
20160124212035,10.0.0.2,43145,10.0.0.1,5001,3,45.0-46.0,1835008,14680064
20160124212036,10.0.0.2,43145,10.0.0.1,5001,3,46.0-47.0,917504,7340032
20160124212037,10.0.0.2,43145,10.0.0.1,5001,3,47.0-48.0,917504,7340032
20160124212037,10.0.0.2,43145,10.0.0.1,5001,3,48.0-49.0,1048576,8388608
20160124212039,10.0.0.2,43145,10.0.0.1,5001,3,49.0-50.0,1835008,14680064
20160124212040,10.0.0.2,43145,10.0.0.1,5001,3,50.0-51.0,917504,7340032
20160124212041,10.0.0.2,43145,10.0.0.1,5001,3,51.0-52.0,1048576,8388608
20160124212041,10.0.0.2,43145,10.0.0.1,5001,3,52.0-53.0,917504,7340032
20160124212043,10.0.0.2,43145,10.0.0.1,5001,3,53.0-54.0,1835008,14680064
20160124212044,10.0.0.2,43145,10.0.0.1,5001,3,54.0-55.0,917504,7340032
20160124212045,10.0.0.2,43145,10.0.0.1,5001,3,55.0-56.0,1048576,8388608
20160124212045,10.0.0.2,43145,10.0.0.1,5001,3,56.0-57.0,917504,7340032
20160124212047,10.0.0.2,43145,10.0.0.1,5001,3,57.0-58.0,1966080,15728640
20160124212048,10.0.0.2,43145,10.0.0.1,5001,3,58.0-59.0,917504,7340032
20160124212049,10.0.0.2,43145,10.0.0.1,5001,3,59.0-60.0,917504,7340032
20160124212049,10.0.0.2,43145,10.0.0.1,5001,3,0.0-60.3,74055680,9832935
