1453688389,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688389,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688390,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688390,s1,160.00,3500.00,3660.00,3500,160,2.00,20.00,22.00,20,2,0.00,0.00,0,0
1453688390,eth0,608.00,1580.00,2188.00,1580,608,8.00,8.00,16.00,8,8,0.00,0.00,0,0
1453688390,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453688390,s2,0.00,3680.00,3680.00,3680,0,0.00,22.00,22.00,22,0,0.00,0.00,0,0
1453688390,s1-eth2,29225.00,1223594.00,1252819.00,1223594,29225,425.00,429.00,854.00,429,425,0.00,0.00,0,0
1453688390,s1-eth1,1224810.00,27442.00,1252252.00,27442,1224810,436.00,415.00,851.00,415,436,0.00,0.00,0,0
1453688390,s3,0.00,3493.00,3493.00,3493,0,0.00,23.00,23.00,23,0,0.00,0.00,0,0
1453688390,s2-eth2,30525.00,1221925.00,1252450.00,1221925,30525,433.00,420.00,853.00,420,433,0.00,0.00,0,0
1453688390,s2-eth1,1223594.00,29225.00,1252819.00,29225,1223594,429.00,425.00,854.00,425,429,0.00,0.00,0,0
1453688390,lo,21172.00,21172.00,42344.00,21172,21172,200.00,200.00,400.00,200,200,0.00,0.00,0,0
