20160124233532,10.0.0.2,51886,10.0.0.1,5001,3,0.0-1.0,7208960,57671680
20160124233533,10.0.0.2,51886,10.0.0.1,5001,3,1.0-2.0,8126464,65011712
20160124233534,10.0.0.2,51886,10.0.0.1,5001,3,2.0-3.0,7602176,60817408
20160124233535,10.0.0.2,51886,10.0.0.1,5001,3,3.0-4.0,5505024,44040192
20160124233536,10.0.0.2,51886,10.0.0.1,5001,3,4.0-5.0,5505024,44040192
20160124233537,10.0.0.2,51886,10.0.0.1,5001,3,5.0-6.0,5636096,45088768
20160124233538,10.0.0.2,51886,10.0.0.1,5001,3,6.0-7.0,5505024,44040192
20160124233539,10.0.0.2,51886,10.0.0.1,5001,3,7.0-8.0,5636096,45088768
20160124233540,10.0.0.2,51886,10.0.0.1,5001,3,8.0-9.0,8257536,66060288
20160124233541,10.0.0.2,51886,10.0.0.1,5001,3,9.0-10.0,5636096,45088768
20160124233542,10.0.0.2,51886,10.0.0.1,5001,3,10.0-11.0,5505024,44040192
20160124233543,10.0.0.2,51886,10.0.0.1,5001,3,11.0-12.0,5505024,44040192
20160124233544,10.0.0.2,51886,10.0.0.1,5001,3,12.0-13.0,5636096,45088768
20160124233545,10.0.0.2,51886,10.0.0.1,5001,3,13.0-14.0,5505024,44040192
20160124233546,10.0.0.2,51886,10.0.0.1,5001,3,14.0-15.0,5636096,45088768
20160124233547,10.0.0.2,51886,10.0.0.1,5001,3,15.0-16.0,8257536,66060288
20160124233548,10.0.0.2,51886,10.0.0.1,5001,3,16.0-17.0,5636096,45088768
20160124233549,10.0.0.2,51886,10.0.0.1,5001,3,17.0-18.0,5505024,44040192
20160124233550,10.0.0.2,51886,10.0.0.1,5001,3,18.0-19.0,5636096,45088768
20160124233551,10.0.0.2,51886,10.0.0.1,5001,3,19.0-20.0,5505024,44040192
20160124233552,10.0.0.2,51886,10.0.0.1,5001,3,20.0-21.0,5505024,44040192
20160124233553,10.0.0.2,51886,10.0.0.1,5001,3,21.0-22.0,5242880,41943040
20160124233554,10.0.0.2,51886,10.0.0.1,5001,3,22.0-23.0,8388608,67108864
20160124233555,10.0.0.2,51886,10.0.0.1,5001,3,23.0-24.0,5636096,45088768
20160124233556,10.0.0.2,51886,10.0.0.1,5001,3,24.0-25.0,5505024,44040192
20160124233557,10.0.0.2,51886,10.0.0.1,5001,3,25.0-26.0,5636096,45088768
20160124233558,10.0.0.2,51886,10.0.0.1,5001,3,26.0-27.0,5505024,44040192
20160124233559,10.0.0.2,51886,10.0.0.1,5001,3,27.0-28.0,5636096,45088768
20160124233600,10.0.0.2,51886,10.0.0.1,5001,3,28.0-29.0,8388608,67108864
20160124233601,10.0.0.2,51886,10.0.0.1,5001,3,29.0-30.0,5505024,44040192
20160124233602,10.0.0.2,51886,10.0.0.1,5001,3,30.0-31.0,5636096,45088768
20160124233603,10.0.0.2,51886,10.0.0.1,5001,3,31.0-32.0,5505024,44040192
20160124233604,10.0.0.2,51886,10.0.0.1,5001,3,32.0-33.0,5636096,45088768
20160124233605,10.0.0.2,51886,10.0.0.1,5001,3,33.0-34.0,5505024,44040192
20160124233606,10.0.0.2,51886,10.0.0.1,5001,3,34.0-35.0,5636096,45088768
20160124233607,10.0.0.2,51886,10.0.0.1,5001,3,35.0-36.0,8257536,66060288
20160124233608,10.0.0.2,51886,10.0.0.1,5001,3,36.0-37.0,5636096,45088768
20160124233609,10.0.0.2,51886,10.0.0.1,5001,3,37.0-38.0,5505024,44040192
20160124233610,10.0.0.2,51886,10.0.0.1,5001,3,38.0-39.0,5505024,44040192
20160124233611,10.0.0.2,51886,10.0.0.1,5001,3,39.0-40.0,5636096,45088768
20160124233612,10.0.0.2,51886,10.0.0.1,5001,3,40.0-41.0,5505024,44040192
20160124233613,10.0.0.2,51886,10.0.0.1,5001,3,41.0-42.0,8388608,67108864
20160124233614,10.0.0.2,51886,10.0.0.1,5001,3,42.0-43.0,5505024,44040192
20160124233615,10.0.0.2,51886,10.0.0.1,5001,3,43.0-44.0,5636096,45088768
20160124233616,10.0.0.2,51886,10.0.0.1,5001,3,44.0-45.0,5505024,44040192
20160124233617,10.0.0.2,51886,10.0.0.1,5001,3,45.0-46.0,5636096,45088768
20160124233618,10.0.0.2,51886,10.0.0.1,5001,3,46.0-47.0,5505024,44040192
20160124233619,10.0.0.2,51886,10.0.0.1,5001,3,47.0-48.0,5505024,44040192
20160124233620,10.0.0.2,51886,10.0.0.1,5001,3,48.0-49.0,5636096,45088768
20160124233621,10.0.0.2,51886,10.0.0.1,5001,3,49.0-50.0,8257536,66060288
20160124233622,10.0.0.2,51886,10.0.0.1,5001,3,50.0-51.0,5636096,45088768
20160124233623,10.0.0.2,51886,10.0.0.1,5001,3,51.0-52.0,5505024,44040192
20160124233624,10.0.0.2,51886,10.0.0.1,5001,3,52.0-53.0,5636096,45088768
20160124233625,10.0.0.2,51886,10.0.0.1,5001,3,53.0-54.0,5505024,44040192
20160124233626,10.0.0.2,51886,10.0.0.1,5001,3,54.0-55.0,5636096,45088768
20160124233627,10.0.0.2,51886,10.0.0.1,5001,3,55.0-56.0,5505024,44040192
20160124233628,10.0.0.2,51886,10.0.0.1,5001,3,56.0-57.0,8388608,67108864
20160124233629,10.0.0.2,51886,10.0.0.1,5001,3,57.0-58.0,5636096,45088768
20160124233630,10.0.0.2,51886,10.0.0.1,5001,3,58.0-59.0,5505024,44040192
20160124233631,10.0.0.2,51886,10.0.0.1,5001,3,59.0-60.0,5636096,45088768
20160124233631,10.0.0.2,51886,10.0.0.1,5001,3,0.0-60.2,362151936,48099993
