20160124231434,10.0.0.2,50678,10.0.0.1,5001,3,0.0-1.0,10747904,85983232
20160124231435,10.0.0.2,50678,10.0.0.1,5001,3,1.0-2.0,5505024,44040192
20160124231436,10.0.0.2,50678,10.0.0.1,5001,3,2.0-3.0,5505024,44040192
20160124231437,10.0.0.2,50678,10.0.0.1,5001,3,3.0-4.0,5505024,44040192
20160124231438,10.0.0.2,50678,10.0.0.1,5001,3,4.0-5.0,5505024,44040192
20160124231439,10.0.0.2,50678,10.0.0.1,5001,3,5.0-6.0,8257536,66060288
20160124231440,10.0.0.2,50678,10.0.0.1,5001,3,6.0-7.0,5505024,44040192
20160124231441,10.0.0.2,50678,10.0.0.1,5001,3,7.0-8.0,5505024,44040192
20160124231442,10.0.0.2,50678,10.0.0.1,5001,3,8.0-9.0,5505024,44040192
20160124231443,10.0.0.2,50678,10.0.0.1,5001,3,9.0-10.0,5505024,44040192
20160124231444,10.0.0.2,50678,10.0.0.1,5001,3,10.0-11.0,5505024,44040192
20160124231445,10.0.0.2,50678,10.0.0.1,5001,3,11.0-12.0,8257536,66060288
20160124231446,10.0.0.2,50678,10.0.0.1,5001,3,12.0-13.0,5505024,44040192
20160124231447,10.0.0.2,50678,10.0.0.1,5001,3,13.0-14.0,5636096,45088768
20160124231448,10.0.0.2,50678,10.0.0.1,5001,3,14.0-15.0,5505024,44040192
20160124231449,10.0.0.2,50678,10.0.0.1,5001,3,15.0-16.0,5505024,44040192
20160124231450,10.0.0.2,50678,10.0.0.1,5001,3,16.0-17.0,5636096,45088768
20160124231451,10.0.0.2,50678,10.0.0.1,5001,3,17.0-18.0,8388608,67108864
20160124231452,10.0.0.2,50678,10.0.0.1,5001,3,18.0-19.0,5636096,45088768
20160124231453,10.0.0.2,50678,10.0.0.1,5001,3,19.0-20.0,5636096,45088768
20160124231454,10.0.0.2,50678,10.0.0.1,5001,3,20.0-21.0,5636096,45088768
20160124231455,10.0.0.2,50678,10.0.0.1,5001,3,21.0-22.0,5505024,44040192
20160124231456,10.0.0.2,50678,10.0.0.1,5001,3,22.0-23.0,5636096,45088768
20160124231457,10.0.0.2,50678,10.0.0.1,5001,3,23.0-24.0,5636096,45088768
20160124231458,10.0.0.2,50678,10.0.0.1,5001,3,24.0-25.0,8388608,67108864
