1453689058,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689058,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689059,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689059,s1,250.00,3852.00,4102.00,3852,250,3.00,18.00,21.00,18,3,0.00,0.00,0,0
1453689059,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689059,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689059,s2,250.00,3852.00,4102.00,3852,250,3.00,18.00,21.00,18,3,0.00,0.00,0,0
1453689059,s1-eth2,63948.00,5877710.00,5941658.00,5877710,63948,948.00,995.00,1943.00,995,948,0.00,0.00,0,0
1453689059,s1-eth1,5879113.00,61776.00,5940889.00,61776,5879113,1003.00,936.00,1939.00,936,1003,0.00,0.00,0,0
1453689059,s3,0.00,3582.00,3582.00,3582,0,0.00,20.00,20.00,20,0,0.00,0.00,0,0
1453689059,s2-eth2,65358.00,5875604.00,5940962.00,5875604,65358,956.00,984.00,1940.00,984,956,0.00,0.00,0,0
1453689059,s2-eth1,5877710.00,63948.00,5941658.00,63948,5877710,995.00,948.00,1943.00,948,995,0.00,0.00,0,0
1453689059,lo,18442.00,18442.00,36884.00,18442,18442,176.00,176.00,352.00,176,176,0.00,0.00,0,0
1453689059,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689059,s3-eth2,66654.00,5885574.00,5952228.00,5885574,66654,963.00,979.00,1942.00,979,963,0.00,0.00,0,0
1453689059,s3-eth1,5875604.00,65358.00,5940962.00,65358,5875604,984.00,956.00,1940.00,956,984,0.00,0.00,0,0
1453689059,total,17847328.00,17859698.00,35707028.00,17859698,17847329,6031.00,6030.00,12061.00,6030,6031,0.00,0.00,0,0
1453689060,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1453689060,s1,0.00,1432.00,1432.00,1432,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1453689060,eth0,0.00,288.00,288.00,288,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1453689060,eth1,0.00,288.00,288.00,288,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
